object_id,Title,Date,Technique,Collection ID,Collection,Place,Tags,Copyright,Creator,URL
5968,"Одноповерховий особняк на вулиці Мишуги, 56",1934,Photograph,26_pict,Державний архів Львівської області,Львів,"архітектура, будинок, особняк, функціоналізм",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5968
5969,"Одноповерховий особняк на вулиці Мишуги, 56",1934,Photograph,26_pict,Державний архів Львівської області,Львів,"архітектура, будинок, особняк, функціоналізм",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5969
5970,"Одноповерховий особняк на вулиці Мишуги, 56",1934,Photograph,26_pict,Державний архів Львівської області,Львів,"архітектура, будинок, особняк, функціоналізм",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5970
5971,Вулиця Запорізька,6 лютого 1938 року,Photograph,26_pict,Державний архів Львівської області,Львів,"вулиця, будівля, будівництво, функціоналізм, архітектура",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5971
5972,Вулиця Запорізька,6 лютого 1938 року,Photograph,26_pict,Державний архів Львівської області,Львів,"вулиця, будівля, будівництво, функціоналізм, архітектура",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5972
5973,На розі вулиць Джерельної та Балабана,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5973
5976,Груповий портрет,1942,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, люди, мода",невідомий;Володимир Румянцев,невідомий;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5976
5983,Початкова школа в Новосілках,1945-1960,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, школа, учні, музичний інструмент",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5983
5984,Портрет молоді,1930-1950,Photograph,21_pict,Володимир Румянцев,Невідомо,"люди, портрет, вулиця, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5984
5987,Портрет на балконі,1930-1940,Photograph,21_pict,Володимир Румянцев,Сколе,"люди, портрет, вулиця, балкон, діти",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5987
5988,Портрет на сходах,1 вересня 1941,Photograph,21_pict,Володимир Румянцев,Холм,"портрет, люди, мода, сходи",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5988
5989,Портрет на сходах,28 серпня 1941,Photograph,21_pict,Володимир Румянцев,Холм,"портрет, люди, мода, сходи",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5989
5990,Портрет на сходах Національного музею,1940-1944,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, люди, музей, сходи",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5990
5991,Портрет на вулицях Коломиї,березень 1937,Photograph,21_pict,Володимир Румянцев,Коломия,"портрет, люди, сім'я, вулиця, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5991
5992,Жінки на вулицях Дубно,1939,Photograph,21_pict,Володимир Румянцев,Дубно,"портрет, люди, вулиця, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5992
5993,Портрет,1939,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, вулиця, мода, магазин",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5993
5994,Школа в Крукеничах,1949,Photograph,21_pict,Володимир Румянцев,Крукеничі,"портрет, люди, школа, урок, село",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5994
5995,Шкільна прогулянка,16 вересня 1931,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, діти, школа, озеро",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5995
5996,Портрет молоді,11 липня 1942,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, вулиця, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5996
5997,Портрет,квітень 1947,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, вулиця, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/5997
5999,Кам'яниця Шпрехера - проспект Шевченка 7,1930-1935,Photograph,26_pict,Державний архів Львівської області,Львів,"будівля, архітектура, функціоналізм, проспект, вулиця",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/5999
6000,Перехожі на проспекті Свободи,1930-1939,Photograph,21_pict,Володимир Румянцев,Львів,"вулиця, будівля, люди, мода, стереозображення",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6000
6001,Перехожі поруч з готелем Жорж,1930-1939,Photograph,21_pict,Володимир Румянцев,Львів,"вулиця, будівля, люди, мода, стереозображення",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6001
6002,Перехожі поруч з готелем Жорж,1930-1939,Photograph,21_pict,Володимир Румянцев,Львів,"вулиця, будівля, люди, мода, стереозображення",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6002
6003,Перехожі на площі Міцкевича,вересень 1930,Photograph,21_pict,Володимир Румянцев,Львів,"вулиця, будівля, люди, мода, стереозображення",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6003
6004,Рекламна афіша на вулиці Пантелеймона Куліша,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6004
6005,Рекламна афіша на вулиці Коперника,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6005
6006,"Рекламна афіша на вулиці Івана Франка, 61",1938,Photograph,26_pict,Державний архів Львівської області,Львів,"афіша, реклама, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6006
6007,Рекламна афіша на вулиці Грабовського,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"афіша, реклама, вулиця, люди",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6007
6008,Рекламна афіша на розі вулиць Франка і Шухевича,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиці, будівля, люди, автомобіль",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6008
6009,Рекламна афіша на вулиці Пантелеймона Куліша,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"афіша, реклама, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6009
6010,Рекламна афіша - проспект Чорновола,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, проспект, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6010
6011,Рекламна афіша на вулиці Кушевича,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;State Archives of Lviv Oblast,невідомий;Неопубліковані ресурси;State Archives of Lviv Oblast,https://uma.lvivcenter.org/uk/photos/6011
6012,Рекламна афіша - вулиця Вагова,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, проспект, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6012
6013,"Рекламна афіша - вулиця Фурманська, 5",1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6013
6014,Фрагмент будівлі Староцвинтарної синагоги,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля, синагога",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6014
6015,Місце для рекламної афіші,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6015
6016,Місце для рекламної афіші на вулиці Медовій,1938,Photograph,26_pict,Державний архів Львівської області,Львів,,Неопубліковані ресурси;Державний архів Львівської області,Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6016
6018,Місце для рекламної афіші на вулиці Шпитальній,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6018
6019,Рекламна афіша - вулиця Сянська,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6019
6020,Рекламна афіша - вулиця Наливайка,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6020
6021,Рекламна афіша - вулиця Сянська,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6021
6022,Рекламна афіша - вулиця Шпитальна,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6022
6023,Місце для рекламної афіші на вулиці Хмельницького,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6023
6024,Рекламна афіша - вулиця Городоцька,1938,Photograph,26_pict,Державний архів Львівської області,Львів,,Неопубліковані ресурси;Державний архів Львівської області,Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6024
6025,Місце для рекламної афіші на вулиці Замарстинівській,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6025
6026,Місце для рекламної афіші на вулиці Тесленка,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"реклама, афіша, вулиця, люди, будівля",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6026
6027,Вулиця Івана Федорова,1938,Photograph,26_pict,Державний архів Львівської області,Львів,"вулиця, будівля, люди",невідомий;Неопубліковані ресурси;Державний архів Львівської області,невідомий;Неопубліковані ресурси;Державний архів Львівської області,https://uma.lvivcenter.org/uk/photos/6027
6028,Аерозйомка центральної частини Львова,1918-1920,Photograph,19_pict,Тарас Піняжко,Львів,"місто, вулиця, проспект, аерозйомка, будівля",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6028
6029,Німецькі офіцери на вулиці Грабовського,1941-1943,Photograph,19_pict,Тарас Піняжко,Львів,"вулиця, будівля, люди, офіцер, автомобіль",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6029
6030,Розвантаження вагонів,1914-1918,Photograph,19_pict,Тарас Піняжко,Белз,"портрет, люди, залізниця, війна, вагон",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6030
6031,Вуличний портрет,1910-1930,Photograph,19_pict,Тарас Піняжко,Бережани,"вулиця, будівля, люди, портрет",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6031
6032,Нічліг у церкві,1916,Photograph,19_pict,Тарас Піняжко,Невідомо,"церква, війна, солдат, люди, портрет, іконостас",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6032
6033,Собор святого Миколая,1917-1918,Photograph,19_pict,Тарас Піняжко,Брест,"війна, сакральні споруди, люди",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6033
6034,Загребелля,1917,Photograph,19_pict,Тарас Піняжко,Тернопіль,"сакральні споруди, люди, війна, коні, будівля, солдат",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6034
6035,Кладка через річку,1916-1918,Photograph,19_pict,Тарас Піняжко,Чортків,"водойма, будівля, міст, кладка, річка, кінь",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6035
6036,Залізнична станція,1916-1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"залізниця, війна, будівля, руїни, вокзал",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6036
6037,Вулиця Дорошенка,1916-1918,Photograph,19_pict,Тарас Піняжко,Львів,"вулиця, люди, будівля, вивіски, трамвай",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6037
6038,Військовий парад,1900-1918,Photograph,19_pict,Тарас Піняжко,Чернівці,"Війна, солдати, військова форма, люди, портрет",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6038
6039,Руїни,1915,Photograph,19_pict,Тарас Піняжко,Турка,"руїни, будівля, війна",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6039
6040,Ратуша,1900-1918,Photograph,19_pict,Тарас Піняжко,Чернівці,"ратуша, вулиця, будівля, люди, колія, вивіски",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6040
6041,Поруйноване місто,1914-1918,Photograph,19_pict,Тарас Піняжко,Сторожинець,"вулиця, будівля, люди, руїни, війна",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6041
6042,Підгорецький палац,1900-1918,Photograph,19_pict,Тарас Піняжко,Підгірці,"замок, палац, архітектура",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6042
6043,Свято-Троїцький собор,1916,Photograph,19_pict,Тарас Піняжко,Почаїв,"сакральні споруди, війна, мозаїка",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6043
6044,Свято-Успенська Почаївська Лавра,1916,Photograph,19_pict,Тарас Піняжко,Почаїв,"сакральні споруди, війна, панорама, монастир",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6044
6045,Панорама Почаєва,1916,Photograph,19_pict,Тарас Піняжко,Почаїв,"сакральні споруди, війна, панорама, монастир",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6045
6046,На ринку в Тернополі,1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"ринок, торгівля, люди",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6046
6047,Руїни в Тернополі,1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"руїни, будівля, війна, вулиця",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6047
6048,Вуличний портрет,1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"вулиця, будівля, люди, портрет",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6048
6049,Ринок в Тернополі,1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"ринок, торгівля, люди, вулиця",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6049
6050,Ринок в Тернополі,1918,Photograph,19_pict,Тарас Піняжко,Тернопіль,"ринок, торгівля, люди, вулиця",невідомий;Неопубліковані ресурси;Тарас Піняжко,невідомий;Неопубліковані ресурси;Тарас Піняжко,https://uma.lvivcenter.org/uk/photos/6050
6052,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6052
6053,"Проведення масових святкувань на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6053
6054,"Массове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6054
6055,"Святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6055
6056,"Свято на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6056
6057,"Святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6057
6058,"Масові святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6058
6059,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6059
6060,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6060
6061,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6061
6062,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6062
6063,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6063
6064,"Масове святкування на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6064
6065,"Виступ гімнастів на стадіоні ""Динамо""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6065
6066,"Стадіон спортивного товариства ""Погонь""",1945-1953,Photograph,21_pict,Володимир Румянцев,Львів,"свято, люди, стадіон, транспаранти, спорт",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6066
6094,Залізнична станція,1940-1960,Photograph,21_pict,Володимир Румянцев,Невідомо,"залізниця, вокзал, залізнична станція, потяг, люди",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6094
6115,Сімейний портрет,1940-1960,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, вулиця, сім'я, люди, діти, сакральні споруди",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6115
6116,Портрет у Стрийському парку,1940-1960,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, люди, парк, мода, пам'ятник",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6116
6129,Перехожі на вулиці Бандери,1930-1939,Photograph,21_pict,Володимир Румянцев,Львів,"вулиця, будівля, люди, портрет, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6129
6135,Портрет перед пам'ятником Яну Собеському,1940-1950,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, люди, вулиця, пам'ятник, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6135
6136,Жінки перед Оперним театром,1940-1952,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, люди, театр, вулиця, проспект, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6136
6137,Портрет двох жінок,1940-1970,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, вулиця, люди, мода, будівля",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6137
6138,Портрет на проспекті Свободи,1940-1960,Photograph,21_pict,Володимир Румянцев,Львів,"портрет, вулиця, діти, люди, проспект, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6138
6142,Портрет жінки в пальто,1934,Photograph,21_pict,Володимир Румянцев,Невідомо,"портрет, люди, мода",невідомий;Неопубліковані ресурси;Володимир Румянцев,невідомий;Неопубліковані ресурси;Володимир Румянцев,https://uma.lvivcenter.org/uk/photos/6142
